seller_id,delivered_orders,late_deliveries,late_delivery_rate,missed_handovers,missed_handover_rate,reviewed_orders,low_reviews,low_review_rate,all_orders,non_receipt_reports,delivery_record_discrepancies,no_recorded_delivery_reports,expected_late_orders,excess_late_orders,non_receipt_report_rate_pct,late_delivery_rate_pct,missed_handover_rate_pct,low_review_rate_pct
b14db04aa7881970e83ffa9426897925,74,8,0.10810810810810811,25,0.33783783783783783,71,12,0.16901408450704225,79,1,0,0,5.06838666302498,2.93161333697502,1.2658227848101267,10.81081081081081,33.78378378378378,16.901408450704224
a3e9a2c700480d9bb01fba070ba80a0e,118,11,0.09322033898305085,10,0.0847457627118644,117,17,0.1452991452991453,119,1,0,0,8.082021976174968,2.9179780238250324,0.8403361344537815,9.322033898305085,8.47457627118644,14.529914529914532
f84fa566034f5e8e880a07ec624c56af,89,9,0.10112359550561797,19,0.21348314606741572,89,10,0.11235955056179775,91,1,1,0,6.095762337962476,2.9042376620375236,1.098901098901099,10.112359550561797,21.34831460674157,11.235955056179774
e62b2d6ac10570a035a30bafcf01d263,60,7,0.11666666666666667,19,0.31666666666666665,57,8,0.14035087719298245,60,1,0,0,4.109502699749984,2.890497300250016,1.6666666666666667,11.666666666666666,31.666666666666664,14.035087719298245
37515688008a7a40ac93e3b2e4ab203f,221,18,0.08144796380090498,79,0.3574660633484163,219,22,0.1004566210045662,222,1,0,0,15.136668277412442,2.8633317225875583,0.45045045045045046,8.144796380090497,35.74660633484163,10.045662100456621
527801b552d0077ffd170872eb49683b,90,9,0.1,4,0.044444444444444446,89,7,0.07865168539325842,90,0,0,0,6.164254049624976,2.835745950375024,0.0,10.0,4.444444444444445,7.865168539325842
5343d0649eca2a983820bfe93fc4d17e,61,7,0.11475409836065574,1,0.01639344262295082,60,9,0.15,62,0,0,0,4.177994411412484,2.8220055885875164,0.0,11.475409836065573,1.639344262295082,15.0
8648b1e89e9b349e32d3741b30ec737e,91,9,0.0989010989010989,2,0.02197802197802198,91,13,0.14285714285714285,93,1,0,0,6.232745761287475,2.7672542387125247,1.0752688172043012,9.89010989010989,2.197802197802198,14.285714285714285
729f06993dac8e860d4f02d7088ca48a,91,9,0.0989010989010989,2,0.02197802197802198,90,9,0.1,93,0,0,0,6.232745761287475,2.7672542387125247,0.0,9.89010989010989,2.197802197802198,10.0
d93919c944be9cff128f6c9cb899eacb,33,5,0.15151515151515152,15,0.45454545454545453,33,6,0.18181818181818182,33,2,0,0,2.2602264848624913,2.7397735151375087,6.0606060606060606,15.151515151515152,45.45454545454545,18.181818181818183
aac29b1b99776be73c3049939652091d,92,9,0.09782608695652174,6,0.06521739130434782,91,9,0.0989010989010989,96,1,0,0,6.301237472949976,2.6987625270500244,1.0416666666666665,9.782608695652174,6.521739130434782,9.89010989010989
99eaacc9e6046db1c82b163c5f84869f,63,7,0.1111111111111111,9,0.14285714285714285,63,11,0.1746031746031746,66,0,0,0,4.314977834737483,2.6850221652625166,0.0,11.11111111111111,14.285714285714285,17.46031746031746
e96498ed8daaa3e9c23f7a62da76591c,34,5,0.14705882352941177,0,0.0,34,7,0.20588235294117646,34,1,0,0,2.328718196524991,2.671281803475009,2.941176470588235,14.705882352941178,0.0,20.588235294117645
e2aee0892199b1d92530e371abd825bf,34,5,0.14705882352941177,4,0.11764705882352941,34,7,0.20588235294117646,36,0,0,0,2.328718196524991,2.671281803475009,0.0,14.705882352941178,11.76470588235294,20.588235294117645
056b4ada5bbc2c50cc7842547dda6b51,64,7,0.109375,6,0.09375,63,8,0.12698412698412698,65,2,1,0,4.383469546399983,2.616530453600017,3.076923076923077,10.9375,9.375,12.698412698412698
f0b47fbbc6dee9aafe415a6e33051b3f,64,7,0.109375,12,0.1875,64,7,0.109375,65,2,1,0,4.383469546399983,2.616530453600017,3.076923076923077,10.9375,18.75,10.9375
048c2757535328e0d7dac690ad3c0aae,50,6,0.12,1,0.02,49,7,0.14285714285714285,51,1,0,0,3.4245855831249865,2.5754144168750135,1.9607843137254901,12.0,2.0,14.285714285714285
a6fe7de3d16f6149ffe280349a8535a0,50,6,0.12,11,0.22,49,8,0.16326530612244897,51,1,0,0,3.4245855831249865,2.5754144168750135,1.9607843137254901,12.0,22.0,16.3265306122449
fd386aa7bed2af3c7035c65506c9b4a3,65,7,0.1076923076923077,3,0.046153846153846156,65,9,0.13846153846153847,65,2,0,0,4.451961258062482,2.5480387419375177,3.076923076923077,10.76923076923077,4.615384615384616,13.846153846153847
643214e62b870443ccbe55ab29a4dccf,65,7,0.1076923076923077,6,0.09230769230769231,65,3,0.046153846153846156,66,0,0,0,4.451961258062482,2.5480387419375177,0.0,10.76923076923077,9.230769230769232,4.615384615384616
0d85bbda9889ce1f7e63778d24f346eb,51,6,0.11764705882352941,1,0.0196078431372549,50,6,0.12,51,2,2,0,3.4930772947874864,2.5069227052125136,3.9215686274509802,11.76470588235294,1.9607843137254901,12.0
ececbfcff9804a2d6b40f589df8eef2b,95,9,0.09473684210526316,1,0.010526315789473684,95,12,0.12631578947368421,96,0,0,0,6.506712607937475,2.493287392062525,0.0,9.473684210526317,1.0526315789473684,12.631578947368421
c826c40d7b19f62a09e2d7c5e7295ee2,344,26,0.0755813953488372,23,0.06686046511627906,343,48,0.13994169096209913,352,3,2,1,23.56114881189991,2.4388511881000916,0.8522727272727272,7.55813953488372,6.686046511627906,13.994169096209912
cee48807215b30a12ca2ca10ffb5f250,38,5,0.13157894736842105,10,0.2631578947368421,38,8,0.21052631578947367,38,0,0,0,2.60268504317499,2.39731495682501,0.0,13.157894736842104,26.31578947368421,21.052631578947366
e9bc59e7b60fc3063eb2290deda4cced,200,16,0.08,54,0.27,200,28,0.14,207,4,1,1,13.698342332499946,2.301657667500054,1.932367149758454,8.0,27.0,14.000000000000002
2089a6d640999f9b9141ac719b2af596,40,5,0.125,9,0.225,40,9,0.225,43,2,0,1,2.7396684664999893,2.2603315335000107,4.651162790697675,12.5,22.5,22.5
23c38debaffe4a25a30fdbd9b586a13f,40,5,0.125,2,0.05,40,1,0.025,40,0,0,0,2.7396684664999893,2.2603315335000107,0.0,12.5,5.0,2.5
99a54764c341d5dc80b4a8fac4eba3fb,41,5,0.12195121951219512,4,0.0975609756097561,40,8,0.2,42,0,0,0,2.808160178162489,2.191839821837511,0.0,12.195121951219512,9.75609756097561,20.0
17e34d8224d27a541263c4c64b11a56b,246,19,0.07723577235772358,22,0.08943089430894309,244,26,0.10655737704918032,254,1,1,0,16.848961068974933,2.1510389310250666,0.39370078740157477,7.723577235772358,8.94308943089431,10.655737704918032
903037660cf848a717166eb7a06d616e,42,5,0.11904761904761904,4,0.09523809523809523,42,8,0.19047619047619047,43,1,0,0,2.8766518898249887,2.1233481101750113,2.3255813953488373,11.904761904761903,9.523809523809524,19.047619047619047
cbd996ad3c1b7dc71fd0e5f5df9087e2,159,13,0.08176100628930817,5,0.031446540880503145,156,18,0.11538461538461539,164,3,0,0,10.890182154337458,2.1098178456625423,1.8292682926829267,8.176100628930817,3.1446540880503147,11.538461538461538
7040e82f899a04d1b434b795a43b4617,203,16,0.07881773399014778,10,0.04926108374384237,201,52,0.25870646766169153,207,2,1,0,13.903817467487446,2.096182532512554,0.966183574879227,7.8817733990147785,4.926108374384237,25.870646766169152
b18dc380845b24038cfc48006478f099,43,5,0.11627906976744186,2,0.046511627906976744,42,4,0.09523809523809523,44,1,0,0,2.9451436014874885,2.0548563985125115,2.272727272727273,11.627906976744185,4.651162790697675,9.523809523809524
1d8dbc4f32378d715c717c1c1fc57bae,87,8,0.09195402298850575,14,0.16091954022988506,85,10,0.11764705882352941,88,1,0,0,5.9587789146374766,2.0412210853625234,1.1363636363636365,9.195402298850574,16.091954022988507,11.76470588235294
ce7d1888639e6fb06b2749cbfdac1ff7,73,7,0.0958904109589041,2,0.0273972602739726,73,9,0.1232876712328767,73,2,1,0,4.999894951362481,2.0001050486375194,2.73972602739726,9.58904109589041,2.73972602739726,12.32876712328767
406822777a0b9eb5c50e442dd4cd3ec5,44,5,0.11363636363636363,1,0.022727272727272728,43,4,0.09302325581395349,45,1,0,0,3.0136353131499884,1.9863646868500116,2.2222222222222223,11.363636363636363,2.272727272727273,9.30232558139535
4c498c7345e89aebad651544829beca0,44,5,0.11363636363636363,4,0.09090909090909091,44,2,0.045454545454545456,45,0,0,0,3.0136353131499884,1.9863646868500116,0.0,11.363636363636363,9.090909090909092,4.545454545454546
c8467937e403e76a8ee9f0ab13f6f5ef,30,4,0.13333333333333333,6,0.2,28,4,0.14285714285714285,30,0,0,0,2.054751349874992,1.945248650125008,0.0,13.333333333333334,20.0,14.285714285714285
d3f39f05462b79a4562d35893a28f159,30,4,0.13333333333333333,0,0.0,30,8,0.26666666666666666,31,0,0,0,2.054751349874992,1.945248650125008,0.0,13.333333333333334,0.0,26.666666666666668
f27e33c6d29b5138fa9967bcd445b6d5,91,8,0.08791208791208792,18,0.1978021978021978,91,15,0.16483516483516483,91,2,1,0,6.232745761287475,1.7672542387125247,2.197802197802198,8.791208791208792,19.78021978021978,16.483516483516482
23613d49c3ac2bd302259e55c06c050c,62,6,0.0967741935483871,27,0.43548387096774194,61,12,0.19672131147540983,63,1,0,0,4.246486123074983,1.753513876925017,1.5873015873015872,9.67741935483871,43.54838709677419,19.672131147540984
0ffa40d54288e4f3499b8780dd0f144f,33,4,0.12121212121212122,0,0.0,33,3,0.09090909090909091,33,0,0,0,2.2602264848624913,1.7397735151375087,0.0,12.121212121212121,0.0,9.090909090909092
7142540dd4c91e2237acb7e911c4eba2,311,23,0.07395498392282958,19,0.06109324758842444,309,41,0.13268608414239483,314,2,1,0,21.300922327037416,1.6990776729625843,0.6369426751592357,7.395498392282958,6.109324758842444,13.268608414239482
11305281b50fff20ae8bb473f8e11876,34,4,0.11764705882352941,2,0.058823529411764705,34,3,0.08823529411764706,34,0,0,0,2.328718196524991,1.6712818034750092,0.0,11.76470588235294,5.88235294117647,8.823529411764707
0176f73cc1195f367f7b32db1e5b3aa8,35,4,0.11428571428571428,0,0.0,35,5,0.14285714285714285,36,0,0,0,2.3972099081874907,1.6027900918125093,0.0,11.428571428571429,0.0,14.285714285714285
6fc26fe110feebd80a433e1f012a84f9,35,4,0.11428571428571428,1,0.02857142857142857,34,5,0.14705882352941177,35,0,0,0,2.3972099081874907,1.6027900918125093,0.0,11.428571428571429,2.857142857142857,14.705882352941178
23d7c96d4a1160db1c726b248601b25a,50,5,0.1,5,0.1,48,8,0.16666666666666666,53,2,1,0,3.4245855831249865,1.5754144168750135,3.7735849056603774,10.0,10.0,16.666666666666664
dd533b429f380718b70ad9922c294bae,36,4,0.1111111111111111,7,0.19444444444444445,36,5,0.1388888888888889,38,1,0,1,2.46570161984999,1.5342983801500099,2.631578947368421,11.11111111111111,19.444444444444446,13.88888888888889
14d7985702e72162bbf13b6beb74ab2b,36,4,0.1111111111111111,2,0.05555555555555555,36,3,0.08333333333333333,36,0,0,0,2.46570161984999,1.5342983801500099,0.0,11.11111111111111,5.555555555555555,8.333333333333332
54a1852d1b8f10312c55e906355666ee,197,15,0.07614213197969544,5,0.025380710659898477,196,15,0.07653061224489796,199,1,0,0,13.492867197512448,1.5071328024875523,0.5025125628140703,7.614213197969544,2.5380710659898478,7.653061224489796
318f287a62ab7ac10b703ac37435a231,51,5,0.09803921568627451,10,0.19607843137254902,51,10,0.19607843137254902,52,3,1,0,3.4930772947874864,1.5069227052125136,5.769230769230769,9.803921568627452,19.607843137254903,19.607843137254903
1336efc61c316ddf92c899eb817f7cae,66,6,0.09090909090909091,4,0.06060606060606061,66,5,0.07575757575757576,66,0,0,0,4.520452969724983,1.4795470302750173,0.0,9.090909090909092,6.0606060606060606,7.575757575757576
d13e50eaa47b4cbe9eb81465865d8cfc,66,6,0.09090909090909091,9,0.13636363636363635,66,2,0.030303030303030304,67,0,0,0,4.520452969724983,1.4795470302750173,0.0,9.090909090909092,13.636363636363635,3.0303030303030303
0cbcee27c791afa0cdcb08587a2013a8,37,4,0.10810810810810811,1,0.02702702702702703,37,5,0.13513513513513514,39,0,0,0,2.53419333151249,1.46580666848751,0.0,10.81081081081081,2.7027027027027026,13.513513513513514
5b8154610ebb21fb90eb587365e673df,37,4,0.10810810810810811,1,0.02702702702702703,37,5,0.13513513513513514,38,0,0,0,2.53419333151249,1.46580666848751,0.0,10.81081081081081,2.7027027027027026,13.513513513513514
c9c7905cffc4ef9ff9f113554423e671,125,10,0.08,6,0.048,125,14,0.112,125,1,1,0,8.561463957812467,1.4385360421875326,0.8,8.0,4.8,11.200000000000001
ef0ace09169ac090589d85746e3e036f,125,10,0.08,13,0.104,125,9,0.072,126,1,0,0,8.561463957812467,1.4385360421875326,0.7936507936507936,8.0,10.4,7.199999999999999
3df020b72d3d44b3af9d110fa3940b65,53,5,0.09433962264150944,1,0.018867924528301886,53,8,0.1509433962264151,53,1,0,0,3.6300607181124858,1.3699392818875142,1.8867924528301887,9.433962264150944,1.8867924528301887,15.09433962264151
a888faf2d1baececa6baf9c3d603ee1f,53,5,0.09433962264150944,15,0.2830188679245283,53,8,0.1509433962264151,54,1,0,0,3.6300607181124858,1.3699392818875142,1.8518518518518516,9.433962264150944,28.30188679245283,15.09433962264151
2d50d6282f8aa2257819a77bfaa0efe0,39,4,0.10256410256410256,2,0.05128205128205128,39,5,0.1282051282051282,40,0,0,0,2.6711767548374894,1.3288232451625106,0.0,10.256410256410255,5.128205128205128,12.82051282051282
3f3486b61f45078d4f31ee5e43d8c5bb,39,4,0.10256410256410256,2,0.05128205128205128,39,3,0.07692307692307693,40,0,0,0,2.6711767548374894,1.3288232451625106,0.0,10.256410256410255,5.128205128205128,7.6923076923076925
e59aa562b9f8076dd550fcddf0e73491,69,6,0.08695652173913043,4,0.057971014492753624,69,7,0.10144927536231885,70,1,0,1,4.725928104712482,1.274071895287518,1.4285714285714286,8.695652173913043,5.797101449275362,10.144927536231885
82e0a475a88cc9595229d8029273f045,40,4,0.1,4,0.1,40,11,0.275,41,0,0,0,2.7396684664999893,1.2603315335000107,0.0,10.0,10.0,27.500000000000004
de23c3b98a88888289c6f5cc1209054a,157,12,0.07643312101910828,4,0.025477707006369428,157,16,0.10191082802547771,160,0,0,0,10.753198731012459,1.2468012689875412,0.0,7.643312101910828,2.547770700636943,10.191082802547772
17f51e7198701186712e53a39c564617,55,5,0.09090909090909091,8,0.14545454545454545,55,5,0.09090909090909091,55,1,0,0,3.767044141437485,1.2329558585625149,1.8181818181818181,9.090909090909092,14.545454545454545,9.090909090909092
d673a59aac7a70d8b01e6902bf090a11,70,6,0.08571428571428572,1,0.014285714285714285,70,6,0.08571428571428572,70,0,0,0,4.794419816374981,1.2055801836250186,0.0,8.571428571428571,1.4285714285714286,8.571428571428571
6f892e20a171e98efe17fdb971ff319b,41,4,0.0975609756097561,6,0.14634146341463414,40,4,0.1,44,0,0,0,2.808160178162489,1.1918398218375108,0.0,9.75609756097561,14.634146341463413,10.0
7681ef142fd2c19048da7430856b5588,56,5,0.08928571428571429,2,0.03571428571428571,55,6,0.10909090909090909,57,0,0,0,3.835535853099985,1.164464146900015,0.0,8.928571428571429,3.571428571428571,10.909090909090908
f262cbc1c910c83959f849465454ddd3,188,14,0.07446808510638298,3,0.015957446808510637,187,26,0.13903743315508021,191,4,1,1,12.876441792549949,1.123558207450051,2.094240837696335,7.446808510638298,1.5957446808510638,13.903743315508022
00ee68308b45bc5e2660cd833c3f81cc,130,10,0.07692307692307693,1,0.007692307692307693,129,13,0.10077519379844961,130,3,2,0,8.903922516124965,1.0960774838750353,2.307692307692308,7.6923076923076925,0.7692307692307693,10.077519379844961
42b729f859728f5079499127a9c2ef37,101,8,0.07920792079207921,11,0.10891089108910891,100,6,0.06,102,1,0,0,6.917662877912473,1.0823371220875266,0.9803921568627451,7.920792079207921,10.891089108910892,6.0
db2956745b3a8e9f3785c99f34b5d25e,43,4,0.09302325581395349,22,0.5116279069767442,43,8,0.18604651162790697,45,1,1,0,2.9451436014874885,1.0548563985125115,2.2222222222222223,9.30232558139535,51.162790697674424,18.6046511627907
432c37c9dfba871172ec162e20118b8c,44,4,0.09090909090909091,7,0.1590909090909091,44,5,0.11363636363636363,46,0,0,0,3.0136353131499884,0.9863646868500116,0.0,9.090909090909092,15.909090909090908,11.363636363636363
48436dade18ac8b2bce089ec2a041202,132,10,0.07575757575757576,28,0.21212121212121213,132,15,0.11363636363636363,136,0,0,0,9.040905939449965,0.9590940605500347,0.0,7.575757575757576,21.21212121212121,11.363636363636363
5c6d4016c2a288f074fa0848a2b653d2,30,3,0.1,2,0.06666666666666667,30,4,0.13333333333333333,31,0,0,0,2.054751349874992,0.9452486501250079,0.0,10.0,6.666666666666667,13.333333333333334
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,30,3,0.1,5,0.16666666666666666,30,3,0.1,31,0,0,0,2.054751349874992,0.9452486501250079,0.0,10.0,16.666666666666664,10.0
e38db885400cd35c71dfd162f2c1dbcf,30,3,0.1,3,0.1,30,2,0.06666666666666667,30,0,0,0,2.054751349874992,0.9452486501250079,0.0,10.0,10.0,6.666666666666667
e8b4225284fbb02d16f200513f1f395d,30,3,0.1,1,0.03333333333333333,30,1,0.03333333333333333,31,0,0,0,2.054751349874992,0.9452486501250079,0.0,10.0,3.3333333333333335,3.3333333333333335
25c5c91f63607446a97b143d2d535d31,147,11,0.07482993197278912,25,0.17006802721088435,146,24,0.1643835616438356,149,0,0,0,10.06828161438746,0.9317183856125393,0.0,7.482993197278912,17.006802721088434,16.43835616438356
6860153b69cc696d5dcfe1cdaaafcf62,74,6,0.08108108108108109,1,0.013513513513513514,73,11,0.1506849315068493,74,1,0,0,5.06838666302498,0.9316133369750199,1.3513513513513513,8.108108108108109,1.3513513513513513,15.068493150684931
715bbd5ba4e6b74cb0d2f29eb45058b0,60,5,0.08333333333333333,2,0.03333333333333333,60,4,0.06666666666666667,60,1,0,0,4.109502699749984,0.8904973002500158,1.6666666666666667,8.333333333333332,3.3333333333333335,6.666666666666667
ce248b21cb2adc36282ede306b7660e5,60,5,0.08333333333333333,2,0.03333333333333333,60,7,0.11666666666666667,61,1,0,0,4.109502699749984,0.8904973002500158,1.639344262295082,8.333333333333332,3.3333333333333335,11.666666666666666
20cb7c2fde3e5bf10f0bbe7394e1c6a9,31,3,0.0967741935483871,1,0.03225806451612903,31,4,0.12903225806451613,32,1,1,0,2.1232430615374915,0.8767569384625085,3.125,9.67741935483871,3.225806451612903,12.903225806451612
2745f798279e0ed033addcc1474776d7,31,3,0.0967741935483871,5,0.16129032258064516,30,4,0.13333333333333333,31,0,0,0,2.1232430615374915,0.8767569384625085,0.0,9.67741935483871,16.129032258064516,13.333333333333334
66922902710d126a0e7d26b0e3805106,148,11,0.07432432432432433,12,0.08108108108108109,147,7,0.047619047619047616,149,0,0,0,10.13677332604996,0.8632266739500398,0.0,7.4324324324324325,8.108108108108109,4.761904761904762
d1c281d3ae149232351cd8c8cc885f0d,192,14,0.07291666666666667,5,0.026041666666666668,191,35,0.18324607329842932,193,1,1,0,13.150408639199949,0.8495913608000514,0.5181347150259068,7.291666666666667,2.604166666666667,18.32460732984293
e5a38146df062edaf55c38afa99e42dc,119,9,0.07563025210084033,4,0.03361344537815126,118,19,0.16101694915254236,120,1,0,0,8.150513687837469,0.8494863121625311,0.8333333333333334,7.563025210084033,3.361344537815126,16.101694915254235
165fc07beebdcb6190fba8a06db2a449,46,4,0.08695652173913043,4,0.08695652173913043,46,8,0.17391304347826086,46,0,0,0,3.150618736474988,0.8493812635250122,0.0,8.695652173913043,8.695652173913043,17.391304347826086
624f4ece8da4aafb77699233d480f8ef,46,4,0.08695652173913043,8,0.17391304347826086,46,3,0.06521739130434782,47,0,0,0,3.150618736474988,0.8493812635250122,0.0,8.695652173913043,17.391304347826086,6.521739130434782
edb1ef5e36e0c8cd84eb3c9b003e486d,163,12,0.0736196319018405,1,0.006134969325153374,163,12,0.0736196319018405,164,0,0,0,11.164149000987456,0.8358509990125444,0.0,7.361963190184049,0.6134969325153374,7.361963190184049
5d0363b33554b373851fc1622e4d5f3c,90,7,0.07777777777777778,9,0.1,90,9,0.1,91,2,0,1,6.164254049624976,0.8357459503750242,2.197802197802198,7.777777777777778,10.0,10.0
d5ba419e26d246a0719437cf37d9b46d,32,3,0.09375,6,0.1875,31,4,0.12903225806451613,33,1,1,0,2.1917347731999914,0.8082652268000086,3.0303030303030303,9.375,18.75,12.903225806451612
7b0df942f46435babab05d49b744b2c4,32,3,0.09375,1,0.03125,31,2,0.06451612903225806,32,0,0,0,2.1917347731999914,0.8082652268000086,0.0,9.375,3.125,6.451612903225806
93dc87703c046b603023e75222018b45,32,3,0.09375,8,0.25,30,3,0.1,34,0,0,0,2.1917347731999914,0.8082652268000086,0.0,9.375,25.0,10.0
f62d7bb4a613ec758a03342d46b580b2,32,3,0.09375,5,0.15625,32,2,0.0625,32,0,0,0,2.1917347731999914,0.8082652268000086,0.0,9.375,15.625,6.25
213b25e6f54661939f11710a6fddb871,135,10,0.07407407407407407,52,0.3851851851851852,134,17,0.12686567164179105,138,1,1,0,9.246381074437464,0.7536189255625363,0.7246376811594203,7.4074074074074066,38.51851851851852,12.686567164179104
f45122a9ab94eb4f3f8953578bc0c560,179,13,0.07262569832402235,1,0.00558659217877095,179,29,0.16201117318435754,182,1,0,0,12.260016387587452,0.7399836124125478,0.5494505494505495,7.262569832402235,0.5586592178770949,16.201117318435752
e8f6dc8e6a1dcde89d20e3995c8d90b3,33,3,0.09090909090909091,7,0.21212121212121213,33,5,0.15151515151515152,34,1,0,0,2.2602264848624913,0.7397735151375087,2.941176470588235,9.090909090909092,21.21212121212121,15.151515151515152
1caf283236cd69af44cbc09a0a1e7d32,33,3,0.09090909090909091,1,0.030303030303030304,33,2,0.06060606060606061,33,0,0,0,2.2602264848624913,0.7397735151375087,0.0,9.090909090909092,3.0303030303030303,6.0606060606060606
3be634553519fb6536a03e1358e9fdc7,77,6,0.07792207792207792,10,0.12987012987012986,77,11,0.14285714285714285,80,0,0,0,5.273861798012479,0.7261382019875207,0.0,7.792207792207792,12.987012987012985,14.285714285714285
56642bcb79900e777d68e91915cb4267,48,4,0.08333333333333333,5,0.10416666666666667,48,7,0.14583333333333334,48,0,0,0,3.287602159799987,0.7123978402000128,0.0,8.333333333333332,10.416666666666668,14.583333333333334
04308b1ee57b6625f47df1d56f00eedf,92,7,0.07608695652173914,26,0.2826086956521739,92,18,0.1956521739130435,94,1,0,0,6.301237472949976,0.6987625270500244,1.0638297872340425,7.608695652173914,28.26086956521739,19.565217391304348
26d8a1c7c75d513045798992ead43aa2,34,3,0.08823529411764706,4,0.11764705882352941,34,3,0.08823529411764706,36,0,0,0,2.328718196524991,0.6712818034750092,0.0,8.823529411764707,11.76470588235294,8.823529411764707
6a0cbc8af2e8abd1bdfb777943d174c6,34,3,0.08823529411764706,9,0.2647058823529412,33,4,0.12121212121212122,35,0,0,0,2.328718196524991,0.6712818034750092,0.0,8.823529411764707,26.47058823529412,12.121212121212121
1ce3ae5a399804d1a87e706f8a813c3e,35,3,0.08571428571428572,1,0.02857142857142857,35,6,0.17142857142857143,35,1,1,0,2.3972099081874907,0.6027900918125093,2.857142857142857,8.571428571428571,2.857142857142857,17.142857142857142
f181738b150df1f37cb0bd72e705b193,35,3,0.08571428571428572,0,0.0,35,2,0.05714285714285714,35,1,1,0,2.3972099081874907,0.6027900918125093,2.857142857142857,8.571428571428571,0.0,5.714285714285714
6a8b085f816a1f75f92dbac6eb545f8f,123,9,0.07317073170731707,3,0.024390243902439025,123,13,0.10569105691056911,125,4,2,0,8.424480534487467,0.5755194655125333,3.2,7.317073170731707,2.4390243902439024,10.569105691056912
e24fc9fcd865784fb25705606fe3dfe7,51,4,0.0784313725490196,0,0.0,51,6,0.11764705882352941,52,0,0,0,3.4930772947874864,0.5069227052125136,0.0,7.8431372549019605,0.0,11.76470588235294
f214d28e8d8e3ef068748498ccc2f813,51,4,0.0784313725490196,4,0.0784313725490196,50,5,0.1,53,0,0,0,3.4930772947874864,0.5069227052125136,0.0,7.8431372549019605,7.8431372549019605,10.0
3b15288545f8928d3e65a8f949a28291,95,7,0.07368421052631578,2,0.021052631578947368,94,10,0.10638297872340426,98,1,1,0,6.506712607937475,0.49328739206252514,1.0204081632653061,7.368421052631578,2.1052631578947367,10.638297872340425
a420f60ff1aa9acc80d0e42959f2b313,66,5,0.07575757575757576,0,0.0,64,9,0.140625,66,1,1,0,4.520452969724983,0.4795470302750173,1.5151515151515151,7.575757575757576,0.0,14.0625
f7ccf836d21b2fb1de37564105216cc1,66,5,0.07575757575757576,1,0.015151515151515152,64,12,0.1875,67,0,0,0,4.520452969724983,0.4795470302750173,0.0,7.575757575757576,1.5151515151515151,18.75
aba1721a889e04decc910aa13b768ef4,81,6,0.07407407407407407,4,0.04938271604938271,81,8,0.09876543209876543,81,0,0,0,5.547828644662478,0.45217135533752195,0.0,7.4074074074074066,4.938271604938271,9.876543209876543
daeb5653dd96c1b11860f72209795012,38,3,0.07894736842105263,2,0.05263157894736842,38,5,0.13157894736842105,40,1,1,0,2.60268504317499,0.39731495682501006,2.5,7.894736842105263,5.263157894736842,13.157894736842104
c9aafcd0621b2207c10e32c649cada4d,38,3,0.07894736842105263,5,0.13157894736842105,38,3,0.07894736842105263,42,0,0,0,2.60268504317499,0.39731495682501006,0.0,7.894736842105263,13.157894736842104,7.894736842105263
c8b0e2b0a7095e5d8219575d5e7e1181,82,6,0.07317073170731707,0,0.0,81,12,0.14814814814814814,82,2,2,0,5.616320356324978,0.3836796436750216,2.4390243902439024,7.317073170731707,0.0,14.814814814814813
4559697a8f7e637227c2eeaed843baff,39,3,0.07692307692307693,2,0.05128205128205128,39,5,0.1282051282051282,42,3,1,1,2.6711767548374894,0.3288232451625106,7.142857142857142,7.6923076923076925,5.128205128205128,12.82051282051282
e067ad2c1c0b48758eb1b5228bcf7a68,54,4,0.07407407407407407,18,0.3333333333333333,54,6,0.1111111111111111,54,0,0,0,3.6985524297749857,0.30144757022501434,0.0,7.4074074074074066,33.33333333333333,11.11111111111111
4371b634e0efc0e22b09b52907d9d469,98,7,0.07142857142857142,3,0.030612244897959183,97,5,0.05154639175257732,99,0,0,0,6.712187742924974,0.2878122570750259,0.0,7.142857142857142,3.061224489795918,5.154639175257731
f5a590cf36251cf1162ea35bef76fe84,113,8,0.07079646017699115,13,0.11504424778761062,113,12,0.10619469026548672,117,1,0,0,7.7395634178624695,0.2604365821375305,0.8547008547008548,7.079646017699115,11.504424778761061,10.619469026548673
7a241947449cc45dbfda4f9d0798d9d0,55,4,0.07272727272727272,13,0.23636363636363636,54,6,0.1111111111111111,61,2,1,1,3.767044141437485,0.23295585856251488,3.278688524590164,7.2727272727272725,23.636363636363637,11.11111111111111
c847e075301870dd144a116762eaff9a,41,3,0.07317073170731707,0,0.0,40,6,0.15,42,1,0,0,2.808160178162489,0.1918398218375108,2.380952380952381,7.317073170731707,0.0,15.0
1da366cade6d8276e7d8beea7af5d4bf,41,3,0.07317073170731707,21,0.5121951219512195,40,6,0.15,42,0,0,0,2.808160178162489,0.1918398218375108,0.0,7.317073170731707,51.21951219512195,15.0
8a130737016f838139d31878787a39c9,56,4,0.07142857142857142,3,0.05357142857142857,56,3,0.05357142857142857,56,0,0,0,3.835535853099985,0.16446414690001498,0.0,7.142857142857142,5.357142857142857,5.357142857142857
ad420dd0c4f92f8af951ac24b86d0cf5,42,3,0.07142857142857142,2,0.047619047619047616,40,6,0.15,42,0,0,0,2.8766518898249887,0.12334811017501135,0.0,7.142857142857142,4.761904761904762,15.0
bd0389da23d89b726abf911cccc54596,86,6,0.06976744186046512,0,0.0,86,9,0.10465116279069768,86,0,0,0,5.890287202974977,0.1097127970250229,0.0,6.976744186046512,0.0,10.465116279069768
